PROVINCE,SECTOR,NUMBER of MSME
สมุทรปราการ,ภาคการค้า,1
สมุทรปราการ,ภาคการค้า,1
สมุทรปราการ,ภาคการค้า,1
สมุทรปราการ,ภาคการค้า,14
สมุทรปราการ,ภาคการค้า,18
สมุทรปราการ,ภาคการค้า,23
สมุทรปราการ,ภาคการค้า,4
สมุทรปราการ,ภาคการค้า,4
สมุทรปราการ,ภาคการค้า,15
สมุทรปราการ,ภาคการค้า,19
สมุทรปราการ,ภาคการค้า,33
สมุทรปราการ,ภาคการค้า,3
สมุทรปราการ,ภาคการค้า,15
สมุทรปราการ,ภาคการค้า,68
สมุทรปราการ,ภาคการค้า,247
สมุทรปราการ,ภาคการค้า,297
สมุทรปราการ,ภาคการค้า,296
สมุทรปราการ,ภาคการค้า,45
สมุทรปราการ,ภาคการค้า,2
สมุทรปราการ,ภาคการค้า,11
สมุทรปราการ,ภาคการค้า,95
สมุทรปราการ,ภาคการค้า,55
สมุทรปราการ,ภาคการค้า,97
สมุทรปราการ,ภาคการค้า,6
สมุทรปราการ,ภาคการค้า,1
สมุทรปราการ,ภาคการค้า,12
สมุทรปราการ,ภาคการค้า,47
สมุทรปราการ,ภาคการค้า,18
สมุทรปราการ,ภาคการค้า,2
สมุทรปราการ,ภาคการค้า,3
สมุทรปราการ,ภาคการค้า,7
สมุทรปราการ,ภาคการค้า,54
สมุทรปราการ,ภาคการค้า,115
สมุทรปราการ,ภาคการค้า,44
สมุทรปราการ,ภาคการค้า,14
สมุทรปราการ,ภาคการค้า,1
สมุทรปราการ,ภาคการค้า,6
สมุทรปราการ,ภาคการค้า,9
สมุทรปราการ,ภาคการค้า,14
สมุทรปราการ,ภาคการค้า,6
สมุทรปราการ,ภาคการค้า,16
สมุทรปราการ,ภาคการค้า,57
สมุทรปราการ,ภาคการค้า,7
สมุทรปราการ,ภาคการค้า,74
สมุทรปราการ,ภาคการค้า,6
